cr_id,filename,page_num,page_classification,dropbox_path,doccloud_url
1051405,CPD 0027196.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20047367-cpd-0027196pdf
1051428,LOG_1051428.pdf,15,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20041944-log_1051428pdf
1051437,LOG_1051437.pdf,25,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049511-log_1051437pdf
1051449,LOG_1051449.pdf,54,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20032767-log_1051449pdf
1051450,LOG_1051450.pdf,25,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047397-log_1051450pdf
1051458,LOG_1051458.pdf,33,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049168-log_1051458pdf
1051458,LOG_1051458.pdf,35,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049168-log_1051458pdf
1051458,LOG_1051458.pdf,36,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049168-log_1051458pdf
1051458,LOG_1051458.pdf,37,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049168-log_1051458pdf
1051458,LOG_1051458.pdf,38,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049168-log_1051458pdf
1051458,LOG_1051458.pdf,39,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049168-log_1051458pdf
1051458,LOG_1051458.pdf,40,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049168-log_1051458pdf
1051458,LOG_1051458.pdf,41,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049168-log_1051458pdf
1051458,LOG_1051458.pdf,42,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049168-log_1051458pdf
1051458,LOG_1051458.pdf,43,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049168-log_1051458pdf
1051463,LOG_1051463.pdf,23,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034769-log_1051463pdf
1051465,LOG_1051465.pdf,29,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20032929-log_1051465pdf
1051475,CPD 0028220.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20034857-cpd-0028220pdf
1051475,CPD 0028220.pdf,4,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20034857-cpd-0028220pdf
1051475,CPD 0028220.pdf,5,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20034857-cpd-0028220pdf
1051475,CPD 0028220.pdf,6,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20034857-cpd-0028220pdf
1051475,CPD 0028220.pdf,7,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20034857-cpd-0028220pdf
1051475,CPD 0028220.pdf,8,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20034857-cpd-0028220pdf
1051475,CPD 0028220.pdf,9,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20034857-cpd-0028220pdf
1051475,CPD 0028220.pdf,10,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20034857-cpd-0028220pdf
1051476,CPD 0028264.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20031319-cpd-0028264pdf
1051484,LOG_1051484.pdf,70,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034588-log_1051484pdf
1051497,LOG_1051497.pdf,33,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033021-log_1051497pdf
1051501,LOG_1051501.pdf,49,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034216-log_1051501pdf
1051503,CPD 0028365.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20046587-cpd-0028365pdf
1051503,CPD 0028365.pdf,4,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20046587-cpd-0028365pdf
1051503,CPD 0028365.pdf,5,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20046587-cpd-0028365pdf
1051503,CPD 0028365.pdf,6,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20046587-cpd-0028365pdf
1051503,CPD 0028365.pdf,7,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20046587-cpd-0028365pdf
1051504,CPD 0028420.pdf,4,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20031354-cpd-0028420pdf
1051504,CPD 0028420.pdf,5,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20031354-cpd-0028420pdf
1051504,CPD 0028420.pdf,6,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20031354-cpd-0028420pdf
1051504,CPD 0028420.pdf,7,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20031354-cpd-0028420pdf
1051563,CPD 0029279.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20049628-cpd-0029279pdf
1051563,CPD 0029279.pdf,4,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20049628-cpd-0029279pdf
1051563,CPD 0029279.pdf,5,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20049628-cpd-0029279pdf
1051563,CPD 0029279.pdf,6,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20049628-cpd-0029279pdf
1051563,CPD 0029279.pdf,7,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20049628-cpd-0029279pdf
1051563,CPD 0029279.pdf,8,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20049628-cpd-0029279pdf
1051563,CPD 0029279.pdf,9,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20049628-cpd-0029279pdf
1051577,CPD 0029419.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20046307-cpd-0029419pdf
1051577,CPD 0029419.pdf,4,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20046307-cpd-0029419pdf
1051600,LOG_1051600.pdf,54,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20054149-log_1051600pdf
1051609,LOG_1051609.pdf,40,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034763-log_1051609pdf
1051617,LOG_1051617.pdf,16,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035491-log_1051617pdf
1051650,LOG_1051650.pdf,30,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035267-log_1051650pdf
1051660,LOG_1051660.pdf,40,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049440-log_1051660pdf
1051664,CPD 0029624.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20050237-cpd-0029624pdf
1051671,CPD 0029696.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20047573-cpd-0029696pdf
1051677,LOG_1051677.pdf,13,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20050083-log_1051677pdf
1051708,LOG_1051708.pdf,38,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034623-log_1051708pdf
1051708,LOG_1051708.pdf,39,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034623-log_1051708pdf
1051708,LOG_1051708.pdf,40,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034623-log_1051708pdf
1051708,LOG_1051708.pdf,41,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034623-log_1051708pdf
1051717,LOG_1051717.pdf,45,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20051000-log_1051717pdf
1051717,LOG_1051717.pdf,47,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20051000-log_1051717pdf
1051719,LOG_1051719.pdf,28,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035159-log_1051719pdf
1051725,LOG_1051725.pdf,14,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033176-log_1051725pdf
1051744,LOG_1051744.pdf,44,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049241-log_1051744pdf
1051776,LOG_1051776.pdf,21,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033978-log_1051776pdf
1051812,LOG_1051812.pdf,49,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20051306-log_1051812pdf
1051813,LOG_1051813.pdf,34,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049672-log_1051813pdf
1051814,LOG_1051814.pdf,41,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033901-log_1051814pdf
1051820,CPD 0030113.pdf,2,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20044542-cpd-0030113pdf
1051820,CPD 0030113.pdf,3,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20044542-cpd-0030113pdf
1051820,CPD 0030113.pdf,5,Summary Report Digest,/Green v. CPD FOIA Files/Green 2019.12.02 Production,https://beta.documentcloud.org/documents/20044542-cpd-0030113pdf
1051837,LOG_1051837.pdf,16,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033391-log_1051837pdf
1051840,LOG_1051840.pdf,21,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20049980-log_1051840pdf
1051843,LOG_1051843.pdf,20,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033940-log_1051843pdf
1051853,LOG_1051853.pdf,13,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034777-log_1051853pdf
1051861,LOG_1051861.pdf,23,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033876-log_1051861pdf
1051868,LOG_1051868.pdf,19,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035219-log_1051868pdf
1051869,LOG_1051869.pdf,18,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033736-log_1051869pdf
1051871,LOG_1051871.pdf,34,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035092-log_1051871pdf
1051892,LOG_1051892.pdf,14,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034570-log_1051892pdf
1051915,LOG_1051915.pdf,15,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20048429-log_1051915pdf
1051931,LOG_1051931.pdf,38,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034449-log_1051931pdf
1051931,LOG_1051931.pdf,40,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034449-log_1051931pdf
1051933,LOG_1051933.pdf,16,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20035133-log_1051933pdf
1051934,LOG_1051934.pdf,83,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036484-log_1051934pdf
1051940,LOG_1051940.pdf,85,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036707-log_1051940pdf
1051940,LOG_1051940.pdf,87,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036707-log_1051940pdf
1051940,LOG_1051940.pdf,88,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036707-log_1051940pdf
1051940,LOG_1051940.pdf,89,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036707-log_1051940pdf
1051940,LOG_1051940.pdf,90,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036707-log_1051940pdf
1051940,LOG_1051940.pdf,91,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036707-log_1051940pdf
1051940,LOG_1051940.pdf,92,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036707-log_1051940pdf
1051940,LOG_1051940.pdf,93,Summary Report Digest,/Green v. CPD FOIA Files/Green 2020.02.28 Production,https://beta.documentcloud.org/documents/20036707-log_1051940pdf
1051981,LOG_1051981.pdf,20,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034718-log_1051981pdf
1051995,LOG_1051995.pdf,29,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20033401-log_1051995pdf
1052004,LOG_1052004.pdf,47,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20032879-log_1052004pdf
1052004,LOG_1052004.pdf,54,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20032879-log_1052004pdf
1052009,LOG_1052009.pdf,18,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20051090-log_1052009pdf
1052010,LOG_1052010.pdf,22,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034561-log_1052010pdf
1052033,LOG_1052033.pdf,63,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034032-log_1052033pdf
1052052,LOG_1052052.pdf,33,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047353-log_1052052pdf
1052052,LOG_1052052.pdf,34,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047353-log_1052052pdf
1052052,LOG_1052052.pdf,36,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20047353-log_1052052pdf
1052059,LOG_1052059.pdf,14,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20046717-log_1052059pdf
1052074,LOG_1052074.pdf,27,Summary Report Digest,/Green v. CPD FOIA Files/Green 1.31.20 Production,https://beta.documentcloud.org/documents/20034284-log_1052074pdf
